id,text,source,created_at,
822584068122492930,2008 barriers were broken! Entitled NOT SATISFIED... give is more! Thanks for the memories @BarackObama @TheDemocrats #armageddon #MAGA @AP,Twitter for iPhone,2017-01-20 23:18:19,
822584058202955777,These thugs days are numbered. Law is coming back &amp; people like this are in for a rude awakening. #MAGA… https://t.co/pj6Vh8dp3s,Twitter for iPhone,2017-01-20 23:18:17,
822584058022625282,#Inauguration #Trump #MAGA #FridayFeeling https://t.co/mcisIB7fdL,Twitter for Windows,2017-01-20 23:18:16,
822584055661215744,".@lingling23 @LVNancy Left will probably say Trump kicked a black family out of public housing.
#maga #tcot #pjnet #americafirst",Mobile Web (M5),2017-01-20 23:18:16,
822584048702853120,#MAGA https://t.co/HEZG1o0FBf,TweetDeck,2017-01-20 23:18:14,
822584048635805696,Unbelievable. Keep it up libs. Just keeps proving the BEST candidate won. #maga #draintheswamp #❄️meltdown https://t.co/OREbNrcRms,Twitter for iPhone,2017-01-20 23:18:14,
822584044139454464,"Trump charges millions of homeowners $500 + a year. Happy Now #MAGA?
https://t.co/6bjAYYCZtK",Twitter Web Client,2017-01-20 23:18:13,
822584042960945152,"So glad I didn't have to watch that hooker twerkin' again at the inauguration. What was her name? Oh yeah, Beotche'… https://t.co/sgCEG7eBVS",Twitter Web Client,2017-01-20 23:18:13,
822584031653036037,@realDonaldTrump #MAGA Mr. President!,Twitter for iPad,2017-01-20 23:18:10,
822584030990372864,"ISN'T THE TOLERANCE JUST AMAZING WOW IF ONLY WE COULD BE AS TOLERANT WOULDN'T THEY JUST LOVE IT?
#MAGA #AmericaFirst https://t.co/NJVerciLb8",Twitter for Android,2017-01-20 23:18:10,
822584030193471497,Time to get funding. #MAGA https://t.co/gzwdF0TNgN,Twitter for iPhone,2017-01-20 23:18:10,
822584026120720387,The never ending parade complete with farm tractors 👍#MAGA #Inauguration,Twitter for iPhone,2017-01-20 23:18:09,
822584021943205891,A New Day! https://t.co/KwEkDLY5wR via @afbranco #Inauguration2017 #InaugurationDay #RedNationRising #MAGA https://t.co/ouHFZX76jR,Twitter Web Client,2017-01-20 23:18:08,
822584020945039360,LADIES do the waist bead challenge and the steamy PHOTOs are https://t.co/MsUM6iOQvP #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:18:08,
822584020340981761,"watching inaugural parade viewing real Americans and so nice, refreshig not seeig, hearing about goofy celebrities. GOD BLESS AMERICA #MAGA",Twitter Web Client,2017-01-20 23:18:07,
822584020340981761,"watching inaugural parade viewing real Americans and so nice, refreshig not seeig, hearing about goofy celebrities. GOD BLESS AMERICA #MAGA",Twitter Web Client,2017-01-20 23:18:07,
822584019141492741,I so appreciated your version of the Star-Spangled Banner today what a gorgeous voice thank you!#MAGA,Twitter for iPhone,2017-01-20 23:18:07,
822584017224691712,#TrumpInauguration #MAGA #rapist #liar #cheater #trumpuniversityfraud #investigation #TheResistance… https://t.co/I86iHqi4Ds,Twitter for iPhone,2017-01-20 23:18:07,
822584014091460609,@BarackObama your grassroots movement failed me so I found another one. #maga https://t.co/bVK1kHm9uH,Twitter for iPhone,2017-01-20 23:18:06,
822584005468061698,MT @MadVoterInMN: Allow me to introduce you to #PEOTUS @realDonaldTrump!!!  #MAGA #MakeAmericaSickAgain #MovingDay https://t.co/2GTyOl5erH,#PJNET,2017-01-20 23:18:04,
822583999398809600,"Someone call their parents, their kids are throwing a tantrum at the #Inauguration . #boycotttheinauguration #MAGA #MakeAmericaGreatAgain",Twitter for Android,2017-01-20 23:18:02,
822583998815801345,@SenateMajLdr @DHSgov @POTUS Just an FYI. This election made me take long look at Congress &amp; Senate. We the People are watching you. #MAGA,Twitter Web Client,2017-01-20 23:18:02,
822583997142278145,@US_Army_Vet @Lrihendry @gabriella_akat @LeahR77 @AnitaDWhite Bye. Who needs a new job? #MAGA,Twitter for Android,2017-01-20 23:18:02,
822583995779215360,Gays Guys Show Up To Dance And Protest In Front Of Pence's Family Home. #Trump #MAGA https://t.co/pKQbYESfeP https://t.co/rH3fSNNjf9,Buffer,2017-01-20 23:18:02,
822583968583323648,#Resist #maga #fraud https://t.co/HLuo0r9pgx,Twitter Web Client,2017-01-20 23:17:55,
822583965114597379,@POTUS America First Foreign Policy | https://t.co/6MwX4j1P7I  -- Go go go Mr. President!  👍🏻🌈 #NewHope #MAGA  https://t.co/PLjrp7iGL0,Twitter for iPhone,2017-01-20 23:17:54,
822583963504017409,"@POTUS We nailed it, self. Remember to thank @PutinRF_Eng Send a bouquet of vodka &amp; caviar. Return the favor with kinky Vegas hookers. #MAGA",Twitter for Android,2017-01-20 23:17:54,
822583957124419584,"Today, I was very proud during the inauguration. Mr. President Trump I will vote for you in 4 years AGAIN!!! #maga #PresidentDonaldJTrump",Twitter for iPhone,2017-01-20 23:17:52,
822583955576725506,Today is a great day for America!!! #Merica #MAGA #Inauguration,Twitter for iPhone,2017-01-20 23:17:52,
822583953202745346,"I don't know how @sallykohn has a job 😒. Oh yea, corruption🚽! #AmericaFirst #MAGA 🇺🇸 https://t.co/hC8ugrX6W5",Twitter for iPhone,2017-01-20 23:17:51,
822583944638070785,@DJT_POTUS45 Can't wait to see what you do for the country.   #MAGA,Twitter for Android,2017-01-20 23:17:49,
822583943673376769,@wsbtv people could travel and didn't have work on Friday and a 7 day weekends vs people have to get up and go to work on Friday #MAGA,Twitter for iPhone,2017-01-20 23:17:49,
822583938950500352,#InauguralParade #PresidentTrump #Inauguration #MAGA #GoldenShowers #Trump #TrumpTrain #FOXNews #AnimeRight #GOP… https://t.co/diwBeECTBY,Twitter Web Client,2017-01-20 23:17:48,
822583934726848513,"He definitely doesn't appreciate u &amp; your hubby lying, @C0nservativeGal. You and @YDP enjoy that sinful life. #MAGA https://t.co/eCuYCBAHYd",Twitter Web Client,2017-01-20 23:17:47,
822583933959344132,"A day to remember America #InaugurationDay2017 
#MAGA",Mobile Web (M5),2017-01-20 23:17:47,
822583933825089536,@HuffingtonPost Whoohoo! Finally! The adults are back in charge! #MAGA,Twitter for iPhone,2017-01-20 23:17:47,
822583916242595841,#MAGA #TrumpInauguration https://t.co/4mb2jRxeS9,Twitter for iPad,2017-01-20 23:17:43,
822583916158742530,On November 13th I met with Yung Hernandez and they will eat cheese with @realDonaldTrump #DJT #POTUS45 #MAGA,My Best Bot,2017-01-20 23:17:43,
822583914392940544,"God is sovereign IN ALL THINGS. Therefore, Trump is Gods chosen vessel.Restorer or destructor? Gods will either way.#MAGA #POTUSTrump",Twitter Web Client,2017-01-20 23:17:42,
822583907732385794,@ImManscaped @afunkychild You ready to #MAGA? 😂😂😂😂😂😂 https://t.co/joA6G5WBLu,Twitter for iPhone,2017-01-20 23:17:41,
822583907015131139,"George Clooney told me on television this would never happen.
#MAGA #TrumpTrain #MAGA3x #MAGAx3… https://t.co/mCxNJsDffF",Twitter Web Client,2017-01-20 23:17:40,
822583905861701633,"No God please! Stop the bagpipes! Don't they know how are horrible the sound? F the bagpipe tradition....
#Inauguration  #maga",Twitter for iPhone,2017-01-20 23:17:40,
822583899914203136,What a #MAGA day it is. https://t.co/3kLqSdEOHS,Twitter for iPad,2017-01-20 23:17:39,
822583891458424832,"its a planned growth of Africans &amp; a planned elimination of Whites, #whitegenocide, #kalergi, #maga #tcot #trump… https://t.co/fRHkcApxNM",Crowdfire - Go Big,2017-01-20 23:17:37,
822583887385817090,Trump get the #healthcare industry back to treatment rather than profiteering https://t.co/MjRIVrLdeC #BigPharma #maga …,IFTTT,2017-01-20 23:17:36,
822583886462980096,"#WTF does this bitch mean, attacking a 10-year-old? #MAGA #TrumpInauguration https://t.co/U8BnOf7Nbf",Twitter Web Client,2017-01-20 23:17:36,
822583884466491392,Trump pledges $10G to supporter going to inaugural ball in donated suit | https://t.co/ZEWzhAmG8s #MAGA,FOX News Login,2017-01-20 23:17:35,
822583882893639681,@DanScavino @Marist @POTUS  TY for already being America's Hero!  Principled Patriots ❤ the Trumps &amp; are behind you 100%   ❤#MAGA  #peace2u❤,Twitter for Android,2017-01-20 23:17:35,
822583874450493441,@caspertk @barbiebff worst dressed yes..but shes not a loser..shes on the winning team #MAGA,Mobile Web (M5),2017-01-20 23:17:33,
822583870793072645,#MAGA muh fuggahs!!! 💪🏼🇺🇸,Tweetbot for iΟS,2017-01-20 23:17:32,
822583864447143937,Curt Schilling: I Skipped Trump Inauguration ... Here's Why (VIDEO https://t.co/7SJ0L36rVs #TrumpTransition #PresidentTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:17:30,
822583862006087680,"lol he's not gonna lock her up, he's gonna party with her tonight.
#MAGA https://t.co/DJO2T1K2mr",Twitter Web Client,2017-01-20 23:17:30,
822583857329401856,wittier9RT wittier: Trump's first act as President #klout cindycapo wittier9 #MAGA https://t.co/FX8G4rli9E,IFTTT,2017-01-20 23:17:29,
822583856004026369,Trump is officially in office and I still don't know what time period #MAGA refers to.. can anyone help me out?,Twitter for iPhone,2017-01-20 23:17:28,
822583853302816769,God bless America! #MAGA,Mobile Web (M5),2017-01-20 23:17:28,
822583847011368960,@ABFalecbaldwin yes it is...but now we get an opportunity to correct that condition and #MAGA,Twitter for Android,2017-01-20 23:17:26,
822583841240023040,@DabneyPorte Kelly confirmed also! #MAGA #Trump45 #Inauguration,Twitter for Android,2017-01-20 23:17:25,
822583837440012288,"MEDIA is an organized army of propaganda at war with the American people, its a battlefield of lies. #utpol #mormon… https://t.co/P6YeM9zDpe",Crowdfire - Go Big,2017-01-20 23:17:24,
822583836513071104,Because why not #MAGA https://t.co/oCUvSvtWUE,Twitter for iPhone,2017-01-20 23:17:24,
822583829764440065,"@Sargon_of_Akkad Never Come Down (2017 ""We Won"" Edition)
#Maga #Inauguration #Obama #Trump 
https://t.co/mGF3NbJyu5",Twitter Web Client,2017-01-20 23:17:22,
822583829269512193,It's offically real...... we did it! I can't believe it !! #InaugurationDay #Inauguration #MAGA https://t.co/a38Blj95KL,Twitter for iPhone,2017-01-20 23:17:22,
822583828220964864,"@nobamanoway @azsalasal YOU SAID IT...AGREED, SO THANKFUL &lt;3 PRESIDENT TRUMP &lt;3 #MAGA #TRUMP45 #Inauguration #InaugurationDay2017",Twitter Web Client,2017-01-20 23:17:22,
822583826526437378,"@seanhannity 

I love you but please don't talk about Obama anymore 

#MAGA #POTUSTrump",Twitter for iPhone,2017-01-20 23:17:21,
822583826425794565,So happy. I can't wait till he proves all these libtards wrong #MAGA https://t.co/Jx14afjhVc,Twitter for iPhone,2017-01-20 23:17:21,
822583819807162373,@JohnRiversX9 r u kidding me? This kinda stuff makes me laugh😂bc @realDonaldTrump will put an end to it real quick #yourfired #MAGA,Twitter for iPhone,2017-01-20 23:17:20,
822583814853693443,"@POTUS We really need help in Pima County, Arizona to replace the Democrat Rep with a Conservative one... please help with this. #MAGA",Twitter for iPhone,2017-01-20 23:17:18,
822583808708976640,Now true Americans can use #MAGA by getting the US Senate to #ImpeachTrump https://t.co/4LJOYFp3t1,Put your button on any page! ,2017-01-20 23:17:17,
822583804363735041,#InauguralParade #Inauguration #InaugurationDay #PresidentTrump #HappyDays are here again! #MAGA #POTUS… https://t.co/zq3DnUwwRO,Twitter for iPad,2017-01-20 23:17:16,
822583799955521537,"Good luck, President Trump from @EQ1LendingGroup #YourHired #Inauguration #MAGA #quote @TrumpInaugural https://t.co/8ibXUuBhCe",Twitter Web Client,2017-01-20 23:17:15,
822583798785343493,@JuliaHart923 fake lol but once again take the L and move on. #MAGA,Twitter for iPhone,2017-01-20 23:17:15,
822583794641358848,How cute are these kids in these bands! What an amazing memory being made...#MAGA,Twitter for iPhone,2017-01-20 23:17:14,
822583793290715137,"@Team_Mitch where r the cabinet confirms u guys marched in lockstep4 #Obama time 2 do the same4 @realDonaldTrump  Just do it, now! #MAGA",Twitter for iPhone,2017-01-20 23:17:13,
822583792540012547,#LikeABoss @realDonaldTrump SOOOO PROUD to be American AGAIN!!! Rebirth of the USA..... #Inauguration… https://t.co/BqiQqoVCEM,Twitter Web Client,2017-01-20 23:17:13,
822583788714786817,"@kaseybradley then I get to be the shut-up, build-that-wall, ""obviously"" uneducated Trump dude.  #maga",Twitter for iPhone,2017-01-20 23:17:12,
822583788354043905,It's a great day to be alive!!! #MAGA,Twitter for iPhone,2017-01-20 23:17:12,
822583786504384513,What a glorious day. Truly glad to be alive. #PresidentTrump #POTUS #MAGA #Trump  🇺🇸 🍷,Twitter for iPad,2017-01-20 23:17:12,
822583782360444928,Peep new avi #MAGA 😤🇺🇸,Twitter for iPhone,2017-01-20 23:17:11,
822583771425886209,Today's been a great day! 11 months with my girl and @realDonaldTrump officially became President 😎 love you… https://t.co/r2aM08Fzfi,Twitter for iPhone,2017-01-20 23:17:08,
822583771128074242,"@iheartbusterk @WhiteHouse They have citizen's rights, same as the rest of us.  Isn't that enough? #PresidentForAllAmericans #MAGA",Twitter Web Client,2017-01-20 23:17:08,
822583749464485893,@midnightride20 Today is one of the best days of my life! 🇺🇸😎#Maga,Twitter for iPhone,2017-01-20 23:17:03,
822583745756667909,@TaraAriano actually it is over four more years it will be another melt off of the remaining snowflakes #GodBlessAmerica #MAGA,Twitter for iPhone,2017-01-20 23:17:02,
822583742615158784,The Watchmens' Chronicle is out! https://t.co/HBpq9BXCvc Linked By: @Dbargen #maga #tcot,Paper.li,2017-01-20 23:17:01,
822583733635215361,Congratulations @realDonaldTrump time for greatness to unfold in the best country in the world! #MAGA,Twitter for iPhone,2017-01-20 23:16:59,
822583732943122436,"ISIS fighters are all looking at one another and going... ""Gulp..""

#MAGA https://t.co/QjoYCzwSCd",Twitter Web Client,2017-01-20 23:16:59,
822583732653658113,Wait... is everybody out making America great again already? #trump #MAGA https://t.co/PdAPzSdt2x,Twitter Web Client,2017-01-20 23:16:59,
822583730262986754,@sannwol @RelatableQuote #MAGA,Twitter for iPhone,2017-01-20 23:16:58,
822583726102249473,This is the first time I've actually enjoyed a parade. #MAGA,Echofon,2017-01-20 23:16:57,
822583725699506176,AMEN #MAGA https://t.co/C5pm0Wfnbn,Twitter Web Client,2017-01-20 23:16:57,
822583723208179712,Just sick! Twisted! #cancelSNL #SoreLosers #Hesyourpresidenttoo #trump45 #TrumpInauguration #MAGA https://t.co/yYWIkaXahW,Twitter for iPhone,2017-01-20 23:16:57,
822583715561963523,This is my country! #MAGA,Mobile Web (M5),2017-01-20 23:16:55,
822583712521080833,Amen ! Amen! We stand strong! #MAGA https://t.co/9axoNATMWk,Twitter for Android,2017-01-20 23:16:54,
822583693621526529,@DanScavino @KellyannePolls @TeamTrump awesome day! Thank you! everyone in office building was watching together! United we watched!  #MAGA,Twitter Web Client,2017-01-20 23:16:50,
822583693533478913,"@PrisonPlanet Never Come Down (2017 ""We Won"" Edition)
#Maga #Inauguration #Obama #Trump 
https://t.co/mGF3NbJyu5",Twitter Web Client,2017-01-20 23:16:50,
822583693323735040,Internship Programme Opportunities in Nairobi - De La Rue Ken https://t.co/Um761tIli8 #TrumpTransition #PresidentElectTrump #MAGA #privacy,Tweet Old Post,2017-01-20 23:16:50,
822583690295410691,Favorite part of #Inauguration.  #Trump45 #MAGA https://t.co/KpYYfA4rG0,Twitter for iPhone,2017-01-20 23:16:49,
822583690152779776,I love fact that @POTUS shows respect to the flag and the military.  Finally a commander-in-chief who gets it! #PresidentTrump #MAGA,Twitter for iPhone,2017-01-20 23:16:49,
822583685253832706,"Attention Supporters of 
@mike_pence @realDonaldTrump 
@DrDavidDuke #MAGA #AltRight 
 Go Fuck yourself. https://t.co/3dO8ARF6hu",Twitter Web Client,2017-01-20 23:16:48,
822583677595090946,@KellyannePolls - Personally I think you look beautiful and loved your outfit. #MAGA,Twitter for iPhone,2017-01-20 23:16:46,
822583669462274049,#Inauguration #MAGA #TrumpPence #PresidentTrump https://t.co/Ke5fRg7lnx,Twitter for Android,2017-01-20 23:16:44,
822583665976819713,So happy to put our country back in the hands of GOD #MAGA,Twitter for iPhone,2017-01-20 23:16:43,
822583656980025346,"Another Disney Classic in the making.
#MAGA https://t.co/pwYeyhNLd4",Twitter Web Client,2017-01-20 23:16:41,
822583652756361216,That is precisely why President Donald Trump will help us #MAGA!! He is working FOR the people. https://t.co/g6HzrOvDm2,Twitter Web Client,2017-01-20 23:16:40,
822583648239157249,"Puny hands, Puny crowds....the internet laughs at puny inauguration of Fake President

https://t.co/mHd1ki8DMZ    #Resistance #maga #tcot",Twitter Web Client,2017-01-20 23:16:39,
822583640404148226,@_emerson23_ @_bryceboyd_ #MAGA!!!!!!!!!!!!!!!!,Twitter for iPhone,2017-01-20 23:16:37,
822583632116203520,People who are protesting &amp; destroying property because of #DonaldTrump #newpresident need to be killed for what th… https://t.co/G2GODZ7HGg,Twitter for iPhone,2017-01-20 23:16:35,
